Shipment_ID,Order_ID,Warehouse_ID,Carrier_ID,Dispatch_Date,Expected_Delivery_Date,Actual_Delivery_Date,Distance_KM,Shipping_Cost,Delivery_Status
SH00120813,ORD00120813,WH05,CAR01,2025-09-07,2025-09-10,2025-09-10,1625.8,313.25,On Time
SH00120814,ORD00120814,WH01,CAR06,2025-09-08,2025-09-11,2025-09-11,878.5,269.67,On Time
SH00120815,ORD00120815,WH02,CAR04,2025-09-07,2025-09-09,2025-09-12,850.8,181.51,Late
SH00120816,ORD00120816,WH03,CAR05,2025-09-07,2025-09-09,2025-09-09,755.0,273.77,On Time
SH00120817,ORD00120817,WH04,CAR06,2025-09-08,2025-09-11,2025-09-12,269.4,230.53,Late
SH00120818,ORD00120818,WH05,CAR05,2025-09-07,2025-09-09,2025-09-09,1274.1,339.44,On Time
SH00120819,ORD00120819,WH01,CAR02,2025-09-07,2025-09-10,2025-09-10,917.0,276.12,On Time
SH00120820,ORD00120820,WH02,CAR02,2025-09-09,2025-09-12,2025-09-15,697.1,261.39,Late
SH00120821,ORD00120821,WH03,CAR04,2025-09-07,2025-09-12,2025-09-12,1518.0,241.43,On Time
SH00120822,ORD00120822,WH04,CAR03,2025-09-08,2025-09-11,2025-09-11,147.9,221.94,On Time
SH00120823,ORD00120823,WH05,CAR06,2025-09-07,2025-09-10,2025-09-10,109.6,226.08,On Time
SH00120824,ORD00120824,WH01,CAR05,2025-09-07,2025-09-11,2025-09-11,1604.7,326.29,On Time
SH00120825,ORD00120825,WH02,CAR05,2025-09-08,2025-09-11,2025-09-11,1064.9,316.8,On Time
SH00120826,ORD00120826,WH03,CAR01,2025-09-08,2025-09-12,2025-09-12,451.7,234.04,On Time
SH00120827,ORD00120827,WH04,CAR06,2025-09-07,2025-09-10,2025-09-10,347.7,234.22,On Time
SH00120828,ORD00120828,WH05,CAR04,2025-09-07,2025-09-11,2025-09-12,1733.7,226.58,Late
SH00120829,ORD00120829,WH01,CAR05,2025-09-07,2025-09-10,2025-09-10,998.1,316.15,On Time
SH00120830,ORD00120830,WH02,CAR06,2025-09-08,2025-09-10,2025-09-10,195.5,231.79,On Time
SH00120831,ORD00120831,WH03,CAR04,2025-09-07,2025-09-11,2025-09-13,250.9,141.7,Late
SH00120832,ORD00120832,WH04,CAR03,2025-09-07,2025-09-11,2025-09-11,762.5,251.78,On Time
SH00120833,ORD00120833,WH05,CAR02,2025-09-07,2025-09-10,2025-09-10,1024.8,278.3,On Time
SH00120834,ORD00120834,WH01,CAR04,2025-09-07,2025-09-10,2025-09-10,1460.4,179.48,On Time
SH00120835,ORD00120835,WH02,CAR02,2025-09-08,2025-09-10,2025-09-10,884.5,281.09,On Time
SH00120836,ORD00120836,WH04,CAR06,2025-09-08,2025-09-12,2025-09-12,1314.8,293.56,On Time
SH00120837,ORD00120837,WH05,CAR04,2025-09-08,2025-09-10,2025-09-10,1086.4,208.12,On Time
SH00120838,ORD00120838,WH01,CAR03,2025-09-08,2025-09-11,2025-09-11,246.4,223.03,On Time
SH00120839,ORD00120839,WH02,CAR05,2025-09-08,2025-09-10,2025-09-10,136.0,253.85,On Time
SH00120840,ORD00120840,WH03,CAR04,2025-09-09,2025-09-12,2025-09-12,874.5,168.86,On Time
SH00120841,ORD00120841,WH04,CAR04,2025-09-08,2025-09-12,2025-09-12,899.4,165.55,On Time
SH00120842,ORD00120842,WH05,CAR05,2025-09-07,2025-09-10,2025-09-10,1465.1,307.61,On Time
SH00120843,ORD00120843,WH01,CAR04,2025-09-08,2025-09-10,2025-09-10,1584.6,243.47,On Time
SH00120844,ORD00120844,WH02,CAR02,2025-09-08,2025-09-13,2025-09-13,110.7,230.75,On Time
SH00120845,ORD00120845,WH03,CAR05,2025-09-08,2025-09-12,2025-09-12,1489.6,319.78,On Time
SH00120846,ORD00120846,WH04,CAR05,2025-09-08,2025-09-11,2025-09-11,302.6,267.45,On Time
SH00120847,ORD00120847,WH05,CAR02,2025-09-08,2025-09-10,2025-09-10,1203.2,259.76,On Time
SH00120848,ORD00120848,WH01,CAR06,2025-09-08,2025-09-11,2025-09-13,736.1,256.89,Late
SH00120849,ORD00120849,WH02,CAR03,2025-09-07,2025-09-11,2025-09-11,1583.2,305.99,On Time
SH00120850,ORD00120850,WH03,CAR05,2025-09-08,2025-09-13,2025-09-13,1714.5,364.05,On Time
SH00120851,ORD00120851,WH04,CAR04,2025-09-08,2025-09-11,2025-09-11,1309.4,177.85,On Time
SH00120852,ORD00120852,WH05,CAR02,2025-09-09,2025-09-13,2025-09-13,1290.4,287.78,On Time
SH00120853,ORD00120853,WH01,CAR04,2025-09-08,2025-09-10,2025-09-10,713.0,171.53,On Time
SH00120854,ORD00120854,WH02,CAR05,2025-09-09,2025-09-10,2025-09-10,1302.5,293.72,On Time
SH00120855,ORD00120855,WH03,CAR02,2025-09-08,2025-09-11,2025-09-12,579.1,246.51,Late
SH00120856,ORD00120856,WH04,CAR02,2025-09-08,2025-09-10,2025-09-11,306.1,241.68,Late
SH00120857,ORD00120857,WH05,CAR03,2025-09-08,2025-09-13,2025-09-13,669.9,240.37,On Time
SH00120858,ORD00120858,WH01,CAR03,2025-09-08,2025-09-12,2025-09-12,370.7,238.97,On Time
SH00120859,ORD00120859,WH02,CAR04,2025-09-07,2025-09-10,2025-09-10,615.0,176.82,On Time
SH00120860,ORD00120860,WH03,CAR01,2025-09-07,2025-09-09,2025-09-09,1675.6,263.72,On Time
SH00120861,ORD00120861,WH04,CAR04,2025-09-08,2025-09-10,2025-09-10,1486.5,203.55,On Time
SH00120862,ORD00120862,WH05,CAR04,2025-09-08,2025-09-13,2025-09-13,933.5,188.58,On Time
SH00120863,ORD00120863,WH01,CAR01,2025-09-07,2025-09-11,2025-09-11,948.8,267.64,On Time
SH00120864,ORD00120864,WH02,CAR06,2025-09-07,2025-09-09,2025-09-09,373.4,234.01,On Time
SH00120865,ORD00120865,WH03,CAR03,2025-09-07,2025-09-09,2025-09-09,1588.2,302.97,On Time
SH00120866,ORD00120866,WH04,CAR02,2025-09-08,2025-09-10,2025-09-10,57.2,226.99,On Time
SH00120867,ORD00120867,WH01,CAR02,2025-09-09,2025-09-10,2025-09-10,838.9,258.68,On Time
SH00120868,ORD00120868,WH02,CAR03,2025-09-08,2025-09-10,2025-09-10,1452.8,288.15,On Time
SH00120869,ORD00120869,WH03,CAR03,2025-09-07,2025-09-10,2025-09-10,1719.6,265.09,On Time
SH00120870,ORD00120870,WH04,CAR03,2025-09-07,2025-09-10,2025-09-10,769.6,254.8,On Time
SH00120871,ORD00120871,WH05,CAR02,2025-09-08,2025-09-09,2025-09-09,209.9,234.52,On Time
SH00120872,ORD00120872,WH01,CAR05,2025-09-07,2025-09-10,2025-09-10,500.2,273.04,On Time
SH00120873,ORD00120873,WH02,CAR04,2025-09-09,2025-09-13,2025-09-13,762.0,176.64,On Time
SH00120874,ORD00120874,WH03,CAR02,2025-09-08,2025-09-12,2025-09-15,279.7,233.83,Late
SH00120875,ORD00120875,WH04,CAR02,2025-09-07,2025-09-10,2025-09-10,751.4,269.71,On Time
SH00120876,ORD00120876,WH05,CAR05,2025-09-07,2025-09-09,2025-09-09,770.7,284.42,On Time
SH00120877,ORD00120877,WH01,CAR01,2025-09-07,2025-09-10,2025-09-10,1005.2,246.26,On Time
SH00120878,ORD00120878,WH02,CAR02,2025-09-08,2025-09-09,2025-09-09,616.6,243.86,On Time
SH00120879,ORD00120879,WH03,CAR06,2025-09-07,2025-09-10,2025-09-10,1066.9,302.92,On Time
SH00120880,ORD00120880,WH04,CAR04,2025-09-08,2025-09-11,2025-09-11,644.2,168.12,On Time
SH00120881,ORD00120881,WH05,CAR01,2025-09-08,2025-09-09,2025-09-09,199.7,211.59,On Time
SH00120882,ORD00120882,WH01,CAR02,2025-09-07,2025-09-11,2025-09-11,25.7,224.76,On Time
SH00120883,ORD00120883,WH02,CAR05,2025-09-08,2025-09-11,2025-09-11,1368.5,318.85,On Time
SH00120884,ORD00120884,WH03,CAR06,2025-09-08,2025-09-11,2025-09-11,1594.9,312.14,On Time
SH00120885,ORD00120885,WH04,CAR02,2025-09-08,2025-09-10,2025-09-10,317.5,242.88,On Time
SH00120886,ORD00120886,WH05,CAR05,2025-09-07,2025-09-10,2025-09-10,1276.0,350.74,On Time
SH00120887,ORD00120887,WH01,CAR03,2025-09-07,2025-09-12,2025-09-12,391.7,238.03,On Time
SH00120888,ORD00120888,WH02,CAR06,2025-09-08,2025-09-10,2025-09-10,531.5,260.88,On Time
SH00120889,ORD00120889,WH03,CAR01,2025-09-08,2025-09-12,2025-09-12,1140.9,257.96,On Time
SH00120890,ORD00120890,WH04,CAR02,2025-09-07,2025-09-11,2025-09-11,727.4,252.24,On Time
SH00120891,ORD00120891,WH05,CAR06,2025-09-08,2025-09-10,2025-09-11,1344.4,287.01,Late
SH00120892,ORD00120892,WH01,CAR02,2025-09-07,2025-09-09,2025-09-09,378.1,242.95,On Time
SH00120893,ORD00120893,WH02,CAR03,2025-09-08,2025-09-11,2025-09-11,696.2,252.4,On Time
SH00120894,ORD00120894,WH03,CAR03,2025-09-08,2025-09-11,2025-09-11,1395.7,287.61,On Time
SH00120895,ORD00120895,WH05,CAR03,2025-09-08,2025-09-11,2025-09-11,1752.8,285.32,On Time
SH00120896,ORD00120896,WH01,CAR02,2025-09-08,2025-09-10,2025-09-10,1033.5,298.17,On Time
SH00120897,ORD00120897,WH02,CAR03,2025-09-07,2025-09-10,2025-09-12,1006.6,247.89,Late
SH00120898,ORD00120898,WH03,CAR04,2025-09-07,2025-09-11,2025-09-11,1398.6,219.28,On Time
SH00120899,ORD00120899,WH04,CAR03,2025-09-08,2025-09-10,2025-09-10,1651.9,308.06,On Time
SH00120900,ORD00120900,WH05,CAR05,2025-09-07,2025-09-11,2025-09-11,149.0,254.2,On Time
SH00120901,ORD00120901,WH01,CAR01,2025-09-09,2025-09-11,2025-09-11,639.8,232.43,On Time
SH00120902,ORD00120902,WH02,CAR05,2025-09-08,2025-09-12,2025-09-13,776.4,288.13,Late
SH00120903,ORD00120903,WH03,CAR04,2025-09-09,2025-09-10,2025-09-10,842.1,176.88,On Time
SH00120904,ORD00120904,WH04,CAR03,2025-09-07,2025-09-10,2025-09-10,803.2,262.36,On Time
SH00120905,ORD00120905,WH05,CAR04,2025-09-07,2025-09-10,2025-09-10,104.4,139.36,On Time
SH00120906,ORD00120906,WH01,CAR02,2025-09-08,2025-09-10,2025-09-11,159.0,232.25,Late
SH00120907,ORD00120907,WH02,CAR05,2025-09-08,2025-09-10,2025-09-10,1286.0,299.28,On Time
SH00120908,ORD00120908,WH03,CAR02,2025-09-07,2025-09-11,2025-09-11,757.1,265.55,On Time
SH00120909,ORD00120909,WH04,CAR03,2025-09-08,2025-09-12,2025-09-12,1365.0,274.06,On Time
SH00120910,ORD00120910,WH05,CAR03,2025-09-08,2025-09-12,2025-09-12,763.0,272.41,On Time
SH00120911,ORD00120911,WH01,CAR05,2025-09-07,2025-09-10,2025-09-10,171.1,255.92,On Time
SH00120912,ORD00120912,WH02,CAR04,2025-09-07,2025-09-09,2025-09-09,1599.0,220.09,On Time
SH00120913,ORD00120913,WH03,CAR02,2025-09-08,2025-09-10,2025-09-10,805.2,251.42,On Time
SH00120914,ORD00120914,WH04,CAR04,2025-09-07,2025-09-11,2025-09-12,751.1,174.51,Late
SH00120915,ORD00120915,WH05,CAR01,2025-09-08,2025-09-11,2025-09-11,118.8,210.91,On Time
SH00120916,ORD00120916,WH01,CAR02,2025-09-08,2025-09-10,2025-09-10,187.8,233.19,On Time
SH00120917,ORD00120917,WH02,CAR06,2025-09-08,2025-09-12,2025-09-12,717.0,260.49,On Time
SH00120918,ORD00120918,WH03,CAR01,2025-09-07,2025-09-10,2025-09-11,416.3,221.73,Late
SH00120919,ORD00120919,WH04,CAR04,2025-09-07,2025-09-10,2025-09-10,718.7,187.39,On Time
SH00120920,ORD00120920,WH05,CAR02,2025-09-07,2025-09-09,2025-09-09,825.7,271.06,On Time
SH00120921,ORD00120921,WH01,CAR04,2025-09-08,2025-09-11,2025-09-11,414.0,164.5,On Time
SH00120922,ORD00120922,WH02,CAR05,2025-09-07,2025-09-11,2025-09-11,61.8,251.19,On Time
SH00120923,ORD00120923,WH03,CAR01,2025-09-08,2025-09-11,2025-09-11,618.5,251.24,On Time
SH00120924,ORD00120924,WH04,CAR03,2025-09-08,2025-09-09,2025-09-09,665.7,242.94,On Time
SH00120925,ORD00120925,WH05,CAR01,2025-09-08,2025-09-11,2025-09-11,1747.1,289.55,On Time
SH00120926,ORD00120926,WH01,CAR06,2025-09-08,2025-09-10,2025-09-10,543.8,244.51,On Time
SH00120927,ORD00120927,WH02,CAR02,2025-09-07,2025-09-12,2025-09-13,490.3,242.9,Late
SH00120928,ORD00120928,WH03,CAR02,2025-09-08,2025-09-10,2025-09-10,989.5,266.64,On Time
SH00120929,ORD00120929,WH04,CAR05,2025-09-08,2025-09-11,2025-09-11,762.0,291.25,On Time
SH00120930,ORD00120930,WH05,CAR01,2025-09-08,2025-09-09,2025-09-09,1346.7,299.47,On Time
SH00120931,ORD00120931,WH01,CAR05,2025-09-07,2025-09-09,2025-09-09,1438.5,309.17,On Time
SH00120932,ORD00120932,WH02,CAR03,2025-09-07,2025-09-09,2025-09-09,1435.8,310.95,On Time
SH00120933,ORD00120933,WH03,CAR01,2025-09-09,2025-09-11,2025-09-11,1233.9,300.99,On Time
SH00120934,ORD00120934,WH04,CAR01,2025-09-07,2025-09-10,2025-09-10,578.1,235.92,On Time
SH00120935,ORD00120935,WH05,CAR06,2025-09-07,2025-09-11,2025-09-11,751.6,265.82,On Time
SH00120936,ORD00120936,WH01,CAR04,2025-09-09,2025-09-12,2025-09-12,1784.3,192.23,On Time
SH00120937,ORD00120937,WH02,CAR06,2025-09-07,2025-09-09,2025-09-11,291.0,241.15,Late
SH00120938,ORD00120938,WH03,CAR05,2025-09-07,2025-09-10,2025-09-10,1719.0,360.51,On Time
SH00120939,ORD00120939,WH04,CAR01,2025-09-07,2025-09-09,2025-09-09,770.0,232.52,On Time
SH00120940,ORD00120940,WH05,CAR02,2025-09-09,2025-09-14,2025-09-14,942.4,273.53,On Time
SH00120941,ORD00120941,WH01,CAR04,2025-09-07,2025-09-08,2025-09-08,852.8,188.87,On Time
SH00120942,ORD00120942,WH02,CAR01,2025-09-08,2025-09-12,2025-09-12,1672.6,262.01,On Time
SH00120943,ORD00120943,WH03,CAR04,2025-09-07,2025-09-09,2025-09-10,1191.5,187.35,Late
SH00120944,ORD00120944,WH04,CAR04,2025-09-08,2025-09-12,2025-09-12,1724.2,231.87,On Time
SH00120945,ORD00120945,WH05,CAR06,2025-09-07,2025-09-09,2025-09-09,1524.0,291.09,On Time
SH00120946,ORD00120946,WH01,CAR06,2025-09-09,2025-09-11,2025-09-11,1294.8,313.98,On Time
SH00120947,ORD00120947,WH02,CAR04,2025-09-07,2025-09-11,2025-09-11,1266.2,206.1,On Time
SH00120948,ORD00120948,WH03,CAR02,2025-09-07,2025-09-11,2025-09-11,694.6,274.0,On Time
SH00120949,ORD00120949,WH04,CAR06,2025-09-08,2025-09-11,2025-09-11,1783.6,343.65,On Time
SH00120950,ORD00120950,WH05,CAR06,2025-09-07,2025-09-10,2025-09-10,1626.8,342.49,On Time
SH00120951,ORD00120951,WH01,CAR05,2025-09-09,2025-09-14,2025-09-14,42.7,250.62,On Time
SH00120952,ORD00120952,WH02,CAR05,2025-09-08,2025-09-13,2025-09-13,392.0,277.34,On Time
SH00120953,ORD00120953,WH03,CAR05,2025-09-07,2025-09-09,2025-09-09,997.3,287.81,On Time
SH00120954,ORD00120954,WH04,CAR02,2025-09-07,2025-09-10,2025-09-10,939.1,281.32,On Time
SH00120955,ORD00120955,WH05,CAR03,2025-09-07,2025-09-10,2025-09-10,493.6,250.65,On Time
SH00120956,ORD00120956,WH01,CAR01,2025-09-07,2025-09-11,2025-09-11,1466.2,269.8,On Time
SH00120957,ORD00120957,WH02,CAR06,2025-09-08,2025-09-12,2025-09-12,684.4,241.77,On Time
SH00120958,ORD00120958,WH03,CAR03,2025-09-08,2025-09-12,2025-09-12,1513.1,283.06,On Time
SH00120959,ORD00120959,WH04,CAR02,2025-09-07,2025-09-10,2025-09-11,1684.4,354.66,Late
SH00120960,ORD00120960,WH05,CAR06,2025-09-07,2025-09-10,2025-09-10,264.2,230.1,On Time
SH00120961,ORD00120961,WH01,CAR02,2025-09-09,2025-09-11,2025-09-12,119.2,231.18,Late
SH00120962,ORD00120962,WH02,CAR01,2025-09-07,2025-09-09,2025-09-09,999.1,279.49,On Time
SH00120963,ORD00120963,WH03,CAR06,2025-09-08,2025-09-10,2025-09-10,1111.2,291.84,On Time
SH00120964,ORD00120964,WH04,CAR02,2025-09-07,2025-09-09,2025-09-09,108.4,227.69,On Time
SH00120965,ORD00120965,WH05,CAR02,2025-09-07,2025-09-10,2025-09-10,480.3,259.39,On Time
SH00120966,ORD00120966,WH01,CAR06,2025-09-07,2025-09-11,2025-09-11,60.3,224.58,On Time
SH00120967,ORD00120967,WH02,CAR06,2025-09-08,2025-09-09,2025-09-09,516.3,255.06,On Time
SH00120968,ORD00120968,WH03,CAR04,2025-09-07,2025-09-09,2025-09-09,439.6,152.97,On Time
SH00120969,ORD00120969,WH04,CAR04,2025-09-08,2025-09-11,2025-09-12,56.9,133.38,Late
SH00120970,ORD00120970,WH05,CAR06,2025-09-08,2025-09-11,2025-09-11,234.6,235.81,On Time
SH00120971,ORD00120971,WH01,CAR05,2025-09-08,2025-09-09,2025-09-09,1298.2,350.8,On Time
SH00120972,ORD00120972,WH02,CAR01,2025-09-07,2025-09-10,2025-09-10,1145.4,287.45,On Time
SH00120973,ORD00120973,WH03,CAR01,2025-09-08,2025-09-11,2025-09-12,594.6,247.03,Late
SH00120974,ORD00120974,WH04,CAR05,2025-09-09,2025-09-12,2025-09-12,1419.0,320.08,On Time
SH00120975,ORD00120975,WH05,CAR02,2025-09-08,2025-09-11,2025-09-11,989.7,288.12,On Time
SH00120976,ORD00120976,WH01,CAR06,2025-09-09,2025-09-12,2025-09-12,383.0,245.52,On Time
SH00120977,ORD00120977,WH02,CAR04,2025-09-09,2025-09-13,2025-09-13,883.8,197.68,On Time
SH00120978,ORD00120978,WH03,CAR06,2025-09-10,2025-09-13,2025-09-13,879.7,255.79,On Time
SH00120979,ORD00120979,WH04,CAR05,2025-09-09,2025-09-11,2025-09-11,471.8,274.33,On Time
SH00120980,ORD00120980,WH05,CAR01,2025-09-08,2025-09-09,2025-09-09,157.4,214.48,On Time
SH00120981,ORD00120981,WH01,CAR04,2025-09-08,2025-09-11,2025-09-11,1090.1,179.94,On Time
SH00120982,ORD00120982,WH02,CAR06,2025-09-09,2025-09-13,2025-09-13,396.5,236.38,On Time
SH00120983,ORD00120983,WH03,CAR05,2025-09-10,2025-09-13,2025-09-13,1578.0,314.26,On Time
SH00120984,ORD00120984,WH04,CAR04,2025-09-08,2025-09-11,2025-09-11,757.9,162.09,On Time
SH00120985,ORD00120985,WH05,CAR01,2025-09-08,2025-09-11,2025-09-11,711.9,258.79,On Time
SH00120986,ORD00120986,WH01,CAR05,2025-09-09,2025-09-12,2025-09-12,552.7,286.59,On Time
SH00120987,ORD00120987,WH02,CAR06,2025-09-08,2025-09-10,2025-09-10,883.1,256.38,On Time
SH00120988,ORD00120988,WH03,CAR03,2025-09-08,2025-09-10,2025-09-10,651.1,239.91,On Time
SH00120989,ORD00120989,WH04,CAR04,2025-09-08,2025-09-12,2025-09-12,1294.0,173.27,On Time
SH00120990,ORD00120990,WH05,CAR06,2025-09-08,2025-09-12,2025-09-12,1464.2,285.06,On Time
SH00120991,ORD00120991,WH01,CAR06,2025-09-09,2025-09-12,2025-09-12,1179.9,268.75,On Time
SH00120992,ORD00120992,WH02,CAR01,2025-09-08,2025-09-12,2025-09-12,357.5,229.06,On Time
SH00120993,ORD00120993,WH03,CAR05,2025-09-09,2025-09-13,2025-09-13,1727.5,337.03,On Time
SH00120994,ORD00120994,WH04,CAR06,2025-09-09,2025-09-11,2025-09-11,435.2,249.1,On Time
SH00120995,ORD00120995,WH05,CAR02,2025-09-08,2025-09-11,2025-09-11,1295.5,296.25,On Time
SH00120996,ORD00120996,WH01,CAR05,2025-09-08,2025-09-11,2025-09-11,654.4,294.41,On Time
SH00120997,ORD00120997,WH02,CAR02,2025-09-08,2025-09-12,2025-09-12,1342.8,318.0,On Time
SH00120998,ORD00120998,WH03,CAR03,2025-09-09,2025-09-12,2025-09-12,1641.4,272.89,On Time
SH00120999,ORD00120999,WH04,CAR05,2025-09-10,2025-09-14,2025-09-14,1556.9,355.66,On Time
SH00121000,ORD00121000,WH05,CAR02,2025-09-08,2025-09-12,2025-09-12,505.3,262.89,On Time
SH00121001,ORD00121001,WH01,CAR04,2025-09-10,2025-09-11,2025-09-11,1183.4,216.6,On Time
SH00121002,ORD00121002,WH02,CAR04,2025-09-08,2025-09-10,2025-09-10,1790.6,260.94,On Time
SH00121003,ORD00121003,WH05,CAR03,2025-09-09,2025-09-12,2025-09-12,150.9,219.37,On Time
SH00121004,ORD00121004,WH01,CAR05,2025-09-09,2025-09-11,2025-09-11,1036.8,306.42,On Time
SH00121005,ORD00121005,WH02,CAR04,2025-09-08,2025-09-10,2025-09-10,53.0,134.31,On Time
SH00121006,ORD00121006,WH03,CAR01,2025-09-10,2025-09-13,2025-09-13,966.7,270.08,On Time
SH00121007,ORD00121007,WH04,CAR01,2025-09-09,2025-09-10,2025-09-10,325.3,225.07,On Time
SH00121008,ORD00121008,WH05,CAR05,2025-09-09,2025-09-13,2025-09-13,594.2,289.02,On Time
SH00121009,ORD00121009,WH01,CAR02,2025-09-09,2025-09-13,2025-09-13,783.3,273.04,On Time
SH00121010,ORD00121010,WH02,CAR05,2025-09-10,2025-09-11,2025-09-11,777.1,278.97,On Time
SH00121011,ORD00121011,WH03,CAR02,2025-09-09,2025-09-11,2025-09-11,23.9,224.37,On Time
SH00121012,ORD00121012,WH04,CAR01,2025-09-09,2025-09-11,2025-09-11,1232.1,292.91,On Time
SH00121013,ORD00121013,WH05,CAR05,2025-09-08,2025-09-09,2025-09-09,1530.2,315.5,On Time
SH00121014,ORD00121014,WH01,CAR02,2025-09-10,2025-09-12,2025-09-12,1095.6,261.0,On Time
SH00121015,ORD00121015,WH02,CAR02,2025-09-09,2025-09-11,2025-09-11,1332.9,272.46,On Time
SH00121016,ORD00121016,WH03,CAR03,2025-09-09,2025-09-11,2025-09-11,308.8,235.76,On Time
SH00121017,ORD00121017,WH04,CAR01,2025-09-08,2025-09-10,2025-09-10,190.8,212.32,On Time
SH00121018,ORD00121018,WH05,CAR01,2025-09-09,2025-09-11,2025-09-12,1052.4,261.28,Late
SH00121019,ORD00121019,WH01,CAR05,2025-09-09,2025-09-13,2025-09-13,853.9,307.92,On Time
SH00121020,ORD00121020,WH02,CAR03,2025-09-08,2025-09-12,2025-09-12,1771.3,349.42,On Time
SH00121021,ORD00121021,WH03,CAR06,2025-09-08,2025-09-09,2025-09-09,978.5,256.19,On Time
SH00121022,ORD00121022,WH04,CAR02,2025-09-10,2025-09-13,2025-09-13,114.8,228.5,On Time
SH00121023,ORD00121023,WH05,CAR05,2025-09-08,2025-09-09,2025-09-09,688.9,270.36,On Time
SH00121024,ORD00121024,WH01,CAR01,2025-09-09,2025-09-12,2025-09-12,1185.3,283.64,On Time
SH00121025,ORD00121025,WH02,CAR01,2025-09-08,2025-09-10,2025-09-10,1541.9,253.07,On Time
SH00121026,ORD00121026,WH03,CAR01,2025-09-09,2025-09-13,2025-09-13,1547.1,257.55,On Time
SH00121027,ORD00121027,WH04,CAR04,2025-09-08,2025-09-09,2025-09-09,680.1,154.21,On Time
SH00121028,ORD00121028,WH05,CAR03,2025-09-08,2025-09-10,2025-09-10,915.1,243.12,On Time
SH00121029,ORD00121029,WH01,CAR05,2025-09-08,2025-09-12,2025-09-12,888.2,318.78,On Time
SH00121030,ORD00121030,WH02,CAR02,2025-09-08,2025-09-11,2025-09-11,1133.5,261.45,On Time
SH00121031,ORD00121031,WH03,CAR02,2025-09-08,2025-09-10,2025-09-10,1158.9,295.75,On Time
SH00121032,ORD00121032,WH04,CAR03,2025-09-08,2025-09-11,2025-09-11,82.8,218.68,On Time
SH00121033,ORD00121033,WH05,CAR05,2025-09-09,2025-09-12,2025-09-12,262.7,266.44,On Time
SH00121034,ORD00121034,WH01,CAR03,2025-09-08,2025-09-10,2025-09-10,1367.5,274.84,On Time
SH00121035,ORD00121035,WH02,CAR06,2025-09-09,2025-09-11,2025-09-11,1431.4,304.61,On Time
SH00121036,ORD00121036,WH04,CAR05,2025-09-09,2025-09-13,2025-09-13,718.1,285.54,On Time
SH00121037,ORD00121037,WH05,CAR04,2025-09-08,2025-09-09,2025-09-09,1186.9,190.96,On Time
SH00121038,ORD00121038,WH01,CAR04,2025-09-08,2025-09-11,2025-09-11,638.1,157.81,On Time
SH00121039,ORD00121039,WH02,CAR01,2025-09-08,2025-09-10,2025-09-10,1769.8,262.18,On Time
SH00121040,ORD00121040,WH03,CAR05,2025-09-08,2025-09-11,2025-09-11,1544.7,315.72,On Time
SH00121041,ORD00121041,WH04,CAR06,2025-09-09,2025-09-13,2025-09-13,733.2,245.32,On Time
SH00121042,ORD00121042,WH05,CAR04,2025-09-08,2025-09-09,2025-09-09,456.8,152.76,On Time
SH00121043,ORD00121043,WH01,CAR05,2025-09-08,2025-09-10,2025-09-10,1368.2,314.03,On Time
SH00121044,ORD00121044,WH02,CAR01,2025-09-08,2025-09-13,2025-09-13,595.9,240.66,On Time
SH00121045,ORD00121045,WH03,CAR04,2025-09-08,2025-09-12,2025-09-12,538.7,157.67,On Time
SH00121046,ORD00121046,WH04,CAR05,2025-09-08,2025-09-11,2025-09-11,525.7,281.35,On Time
SH00121047,ORD00121047,WH05,CAR01,2025-09-08,2025-09-10,2025-09-10,552.9,219.99,On Time
SH00121048,ORD00121048,WH01,CAR05,2025-09-08,2025-09-11,2025-09-11,1653.6,326.36,On Time
SH00121049,ORD00121049,WH02,CAR03,2025-09-08,2025-09-09,2025-09-09,942.8,244.5,On Time
SH00121050,ORD00121050,WH03,CAR04,2025-09-09,2025-09-11,2025-09-11,910.8,191.83,On Time
SH00121051,ORD00121051,WH04,CAR01,2025-09-08,2025-09-10,2025-09-10,1346.8,268.32,On Time
SH00121052,ORD00121052,WH05,CAR04,2025-09-08,2025-09-10,2025-09-13,1286.8,211.64,Late
SH00121053,ORD00121053,WH01,CAR01,2025-09-08,2025-09-09,2025-09-09,1468.6,286.18,On Time
SH00121054,ORD00121054,WH02,CAR04,2025-09-08,2025-09-12,2025-09-12,203.4,146.84,On Time
SH00121055,ORD00121055,WH03,CAR03,2025-09-10,2025-09-13,2025-09-13,33.5,213.6,On Time
SH00121056,ORD00121056,WH04,CAR03,2025-09-08,2025-09-12,2025-09-12,1071.7,251.82,On Time
SH00121057,ORD00121057,WH05,CAR03,2025-09-10,2025-09-12,2025-09-12,1329.2,255.34,On Time
SH00121058,ORD00121058,WH01,CAR01,2025-09-08,2025-09-10,2025-09-10,905.8,248.34,On Time
SH00121059,ORD00121059,WH02,CAR04,2025-09-09,2025-09-12,2025-09-12,1537.5,234.53,On Time
SH00121060,ORD00121060,WH03,CAR05,2025-09-09,2025-09-13,2025-09-13,1210.2,302.54,On Time
SH00121061,ORD00121061,WH04,CAR01,2025-09-08,2025-09-12,2025-09-12,483.6,227.44,On Time
SH00121062,ORD00121062,WH05,CAR04,2025-09-08,2025-09-11,2025-09-11,1386.9,233.31,On Time
SH00121063,ORD00121063,WH01,CAR02,2025-09-08,2025-09-12,2025-09-12,964.1,282.26,On Time
