PO_ID,Supplier_ID,Product_ID,Warehouse_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Qty,Received_Qty,Unit_Cost,PO_Value
PO0006649,S006,P0034,WH01,2025-07-24,2025-08-01,2025-08-03,50,49,3151.96,157597.89
PO0006650,S002,P0037,WH01,2025-07-24,2025-07-31,2025-07-31,79,73,1554.29,122789.21
PO0006651,S008,P0038,WH01,2025-07-24,2025-07-27,2025-07-27,97,87,1851.43,179588.59
PO0006652,S002,P0039,WH02,2025-07-24,2025-07-31,2025-07-31,60,57,518.66,31119.59
PO0006653,S011,P0006,WH03,2025-07-25,2025-07-27,2025-07-27,50,49,2981.98,149098.94
PO0006654,S007,P0010,WH01,2025-07-25,2025-08-01,2025-08-01,80,75,2677.94,214235.03
PO0006655,S007,P0010,WH04,2025-07-25,2025-07-30,2025-07-30,56,54,2721.86,152424.0
PO0006656,S007,P0013,WH02,2025-07-25,2025-07-30,2025-07-30,58,58,2742.57,159069.15
PO0006657,S010,P0014,WH04,2025-07-25,2025-08-03,2025-08-03,270,266,2037.26,550060.97
PO0006658,S004,P0015,WH05,2025-07-25,2025-07-30,2025-07-30,107,103,247.03,26432.02
PO0006659,S012,P0016,WH02,2025-07-25,2025-08-04,2025-08-04,387,371,862.15,333651.45
PO0006660,S010,P0021,WH02,2025-07-25,2025-08-02,2025-08-03,239,238,736.42,176005.36
PO0006661,S012,P0026,WH03,2025-07-25,2025-08-04,2025-08-04,284,271,2316.63,657922.86
PO0006662,S012,P0026,WH05,2025-07-25,2025-08-05,2025-08-06,252,245,2185.98,550866.06
PO0006663,S006,P0028,WH02,2025-07-25,2025-08-02,2025-08-02,172,171,3081.72,530055.02
PO0006664,S004,P0031,WH04,2025-07-25,2025-08-03,2025-08-03,50,49,495.29,24764.43
PO0006665,S002,P0039,WH02,2025-07-25,2025-07-29,2025-07-29,69,64,504.57,34815.52
PO0006666,S002,P0039,WH03,2025-07-25,2025-07-31,2025-07-31,93,88,518.47,48217.92
PO0006667,S009,P0002,WH03,2025-07-26,2025-08-05,2025-08-05,332,317,751.46,249485.69
PO0006668,S009,P0002,WH04,2025-07-26,2025-08-04,2025-08-07,204,192,791.23,161410.29
PO0006669,S011,P0006,WH05,2025-07-26,2025-07-31,2025-08-01,50,45,3000.95,150047.48
PO0006670,S007,P0011,WH05,2025-07-26,2025-07-30,2025-07-30,116,112,617.53,71633.91
PO0006671,S004,P0033,WH01,2025-07-26,2025-08-02,2025-08-07,82,82,2177.26,178535.71
PO0006672,S004,P0033,WH04,2025-07-26,2025-08-03,2025-08-05,113,109,2099.75,237271.38
PO0006673,S008,P0038,WH03,2025-07-26,2025-07-29,2025-07-29,198,182,1889.27,374075.73
PO0006674,S009,P0002,WH04,2025-07-27,2025-08-04,2025-08-07,221,208,799.22,176627.83
PO0006675,S006,P0003,WH01,2025-07-27,2025-08-01,2025-08-01,188,185,890.13,167345.36
PO0006676,S008,P0004,WH04,2025-07-27,2025-07-31,2025-08-01,257,248,1531.7,393645.71
PO0006677,S008,P0004,WH05,2025-07-27,2025-07-31,2025-08-01,252,235,1537.43,387432.71
PO0006678,S007,P0010,WH01,2025-07-27,2025-07-30,2025-07-30,66,62,2847.74,187950.85
PO0006679,S007,P0010,WH02,2025-07-27,2025-08-02,2025-08-03,115,107,2929.61,336905.38
PO0006680,S012,P0026,WH03,2025-07-27,2025-08-07,2025-08-09,229,224,2217.61,507832.64
PO0006681,S006,P0028,WH02,2025-07-27,2025-08-05,2025-08-07,254,250,3021.97,767580.9
PO0006682,S006,P0034,WH01,2025-07-27,2025-08-05,2025-08-05,50,50,3063.23,153161.63
PO0006683,S009,P0035,WH04,2025-07-27,2025-08-04,2025-08-05,113,109,1563.51,176676.26
PO0006684,S002,P0037,WH01,2025-07-27,2025-08-01,2025-08-02,90,83,1454.71,130923.66
PO0006685,S009,P0001,WH01,2025-07-28,2025-08-07,2025-08-07,179,174,1405.42,251570.5
PO0006686,S009,P0002,WH04,2025-07-28,2025-08-06,2025-08-11,178,169,775.94,138117.36
PO0006687,S011,P0006,WH05,2025-07-28,2025-08-01,2025-08-01,50,48,2799.92,139995.86
PO0006688,S010,P0008,WH04,2025-07-28,2025-08-07,2025-08-07,112,109,826.43,92560.43
PO0006689,S007,P0011,WH03,2025-07-28,2025-08-03,2025-08-06,124,122,654.05,81102.37
PO0006690,S012,P0016,WH02,2025-07-28,2025-08-07,2025-08-08,406,387,861.2,349648.82
PO0006691,S011,P0017,WH04,2025-07-28,2025-08-02,2025-08-02,273,258,887.33,242241.45
PO0006692,S010,P0009,WH03,2025-07-29,2025-08-06,2025-08-07,69,68,2308.63,159295.22
PO0006693,S012,P0026,WH04,2025-07-29,2025-08-11,2025-08-11,268,262,2333.31,625328.25
PO0006694,S006,P0003,WH01,2025-07-30,2025-08-07,2025-08-12,215,211,895.35,192500.25
PO0006695,S008,P0004,WH05,2025-07-30,2025-08-04,2025-08-04,273,244,1610.37,439632.14
PO0006696,S011,P0012,WH02,2025-07-30,2025-08-05,2025-08-06,50,49,2444.64,122231.78
PO0006697,S004,P0015,WH02,2025-07-30,2025-08-04,2025-08-04,90,81,257.62,23185.99
PO0006698,S012,P0026,WH03,2025-07-30,2025-08-10,2025-08-10,230,222,2248.53,517161.97
PO0006699,S004,P0029,WH02,2025-07-30,2025-08-04,2025-08-04,249,236,3566.39,888032.35
PO0006700,S009,P0001,WH01,2025-07-31,2025-08-08,2025-08-08,134,128,1457.33,195281.61
PO0006701,S009,P0001,WH04,2025-07-31,2025-08-07,2025-08-08,128,122,1385.84,177387.75
PO0006702,S009,P0002,WH03,2025-07-31,2025-08-06,2025-08-06,248,236,764.58,189615.89
PO0006703,S009,P0002,WH04,2025-07-31,2025-08-06,2025-08-06,230,214,792.07,182175.77
PO0006704,S006,P0003,WH01,2025-07-31,2025-08-07,2025-08-07,204,200,948.96,193586.98
PO0006705,S008,P0004,WH04,2025-07-31,2025-08-03,2025-08-04,184,170,1655.74,304656.88
PO0006706,S007,P0011,WH03,2025-07-31,2025-08-04,2025-08-04,186,178,632.49,117643.79
PO0006707,S011,P0012,WH01,2025-07-31,2025-08-02,2025-08-07,50,48,2251.48,112573.9
PO0006708,S011,P0012,WH02,2025-07-31,2025-08-02,2025-08-02,60,57,2426.68,145600.95
PO0006709,S012,P0016,WH03,2025-07-31,2025-08-11,2025-08-14,394,379,830.25,327116.79
PO0006710,S006,P0018,WH02,2025-07-31,2025-08-07,2025-08-07,81,78,1124.66,91097.21
PO0006711,S010,P0021,WH02,2025-07-31,2025-08-06,2025-08-06,262,260,691.69,181223.27
PO0006712,S006,P0025,WH04,2025-07-31,2025-08-06,2025-08-06,146,141,1348.83,196929.06
PO0006713,S002,P0027,WH04,2025-07-31,2025-08-08,2025-08-08,186,174,526.41,97911.58
PO0006714,S010,P0009,WH05,2025-08-01,2025-08-09,2025-08-09,51,51,2362.28,120476.2
PO0006715,S006,P0018,WH02,2025-08-01,2025-08-08,2025-08-08,74,73,1033.0,76441.74
PO0006716,S012,P0026,WH03,2025-08-01,2025-08-10,2025-08-10,228,219,2370.91,540566.76
PO0006717,S012,P0026,WH04,2025-08-01,2025-08-11,2025-08-11,234,226,2191.96,512918.58
PO0006718,S006,P0034,WH01,2025-08-01,2025-08-08,2025-08-13,50,50,3015.85,150792.27
PO0006719,S008,P0036,WH01,2025-08-01,2025-08-04,2025-08-07,176,154,2201.84,387524.55
PO0006720,S010,P0009,WH03,2025-08-02,2025-08-11,2025-08-12,88,88,2291.22,201627.71
PO0006721,S010,P0009,WH05,2025-08-02,2025-08-09,2025-08-12,61,59,2410.8,147059.04
PO0006722,S004,P0015,WH02,2025-08-02,2025-08-06,2025-08-06,110,101,239.91,26390.38
PO0006723,S012,P0016,WH03,2025-08-02,2025-08-15,2025-08-15,380,368,879.37,334160.16
PO0006724,S006,P0025,WH04,2025-08-02,2025-08-08,2025-08-08,138,133,1461.83,201732.46
PO0006725,S006,P0028,WH01,2025-08-02,2025-08-08,2025-08-08,173,169,3145.26,544130.65
PO0006726,S009,P0035,WH03,2025-08-02,2025-08-09,2025-08-09,224,216,1607.21,360015.22
PO0006727,S009,P0001,WH01,2025-08-03,2025-08-11,2025-08-12,180,170,1379.58,248325.14
PO0006728,S009,P0002,WH03,2025-08-03,2025-08-11,2025-08-12,295,280,798.55,235571.3
PO0006729,S009,P0002,WH04,2025-08-03,2025-08-14,2025-08-14,217,193,770.7,167242.5
PO0006730,S009,P0005,WH04,2025-08-03,2025-08-14,2025-08-14,60,55,1159.13,69547.98
PO0006731,S004,P0007,WH02,2025-08-03,2025-08-09,2025-08-09,207,194,2557.13,529326.01
PO0006732,S007,P0013,WH01,2025-08-03,2025-08-07,2025-08-07,50,49,2710.51,135525.41
PO0006733,S006,P0018,WH04,2025-08-03,2025-08-10,2025-08-10,50,50,1050.09,52504.26
PO0006734,S006,P0003,WH03,2025-08-04,2025-08-09,2025-08-12,258,253,873.99,225489.15
PO0006735,S011,P0006,WH03,2025-08-04,2025-08-06,2025-08-07,50,46,2897.89,144894.29
PO0006736,S004,P0007,WH02,2025-08-04,2025-08-09,2025-08-12,152,137,2307.54,350746.43
PO0006737,S012,P0016,WH03,2025-08-04,2025-08-15,2025-08-15,277,269,859.99,238216.34
PO0006738,S008,P0019,WH02,2025-08-04,2025-08-08,2025-08-08,271,258,1917.57,519660.15
PO0006739,S006,P0025,WH01,2025-08-04,2025-08-09,2025-08-10,128,127,1432.38,183344.18
PO0006740,S006,P0025,WH04,2025-08-04,2025-08-10,2025-08-10,205,200,1437.65,294717.4
PO0006741,S008,P0036,WH01,2025-08-04,2025-08-07,2025-08-10,160,139,2123.78,339804.03
PO0006742,S009,P0001,WH04,2025-08-05,2025-08-13,2025-08-13,204,194,1390.64,283690.55
PO0006743,S008,P0004,WH03,2025-08-05,2025-08-09,2025-08-09,273,257,1702.47,464774.95
PO0006744,S010,P0009,WH03,2025-08-05,2025-08-14,2025-08-19,90,90,2420.54,217848.38
PO0006745,S007,P0010,WH05,2025-08-05,2025-08-10,2025-08-13,71,66,2650.28,188170.16
PO0006746,S007,P0011,WH04,2025-08-05,2025-08-08,2025-08-08,112,110,597.24,66890.72
PO0006747,S007,P0013,WH04,2025-08-05,2025-08-10,2025-08-12,50,45,2795.11,139755.29
PO0006748,S008,P0019,WH01,2025-08-05,2025-08-09,2025-08-11,116,107,1990.76,230928.22
PO0006749,S006,P0028,WH01,2025-08-05,2025-08-13,2025-08-15,128,127,3162.21,404763.07
PO0006750,S008,P0036,WH01,2025-08-05,2025-08-09,2025-08-09,190,177,2098.24,398666.05
PO0006751,S008,P0038,WH04,2025-08-05,2025-08-10,2025-08-10,124,119,1833.59,227365.27
PO0006752,S009,P0002,WH02,2025-08-06,2025-08-14,2025-08-14,321,303,825.62,265024.48
PO0006753,S008,P0004,WH02,2025-08-06,2025-08-11,2025-08-11,291,269,1551.18,451393.85
PO0006754,S008,P0004,WH03,2025-08-06,2025-08-10,2025-08-10,206,193,1646.65,339210.37
PO0006755,S010,P0009,WH05,2025-08-06,2025-08-13,2025-08-13,73,72,2460.99,179651.95
PO0006756,S011,P0012,WH01,2025-08-06,2025-08-10,2025-08-10,50,47,2495.19,124759.4
PO0006757,S011,P0012,WH05,2025-08-06,2025-08-08,2025-08-10,50,47,2397.57,119878.53
PO0006758,S007,P0013,WH04,2025-08-06,2025-08-09,2025-08-11,50,48,2777.82,138890.98
PO0006759,S006,P0018,WH02,2025-08-06,2025-08-11,2025-08-16,102,100,1090.08,111187.87
PO0006760,S008,P0019,WH01,2025-08-06,2025-08-11,2025-08-13,144,138,2094.61,301624.21
PO0006761,S006,P0025,WH01,2025-08-06,2025-08-13,2025-08-14,136,133,1490.55,202714.31
PO0006762,S006,P0028,WH01,2025-08-06,2025-08-15,2025-08-15,164,163,3002.75,492451.35
PO0006763,S004,P0029,WH03,2025-08-06,2025-08-13,2025-08-15,290,277,3264.14,946601.94
PO0006764,S008,P0036,WH02,2025-08-06,2025-08-12,2025-08-13,228,212,1989.02,453496.94
PO0006765,S008,P0038,WH04,2025-08-06,2025-08-11,2025-08-14,109,96,1907.8,207950.25
PO0006766,S012,P0040,WH01,2025-08-06,2025-08-17,2025-08-19,50,49,725.25,36262.6
PO0006767,S009,P0002,WH02,2025-08-07,2025-08-18,2025-08-18,225,211,752.44,169298.96
PO0006768,S006,P0003,WH03,2025-08-07,2025-08-14,2025-08-14,258,256,960.81,247888.21
PO0006769,S004,P0007,WH02,2025-08-07,2025-08-11,2025-08-12,225,216,2389.76,537697.05
PO0006770,S010,P0009,WH05,2025-08-07,2025-08-15,2025-08-15,56,56,2361.5,132244.02
PO0006771,S007,P0013,WH04,2025-08-07,2025-08-11,2025-08-13,50,50,2690.79,134539.53
PO0006772,S006,P0020,WH05,2025-08-07,2025-08-14,2025-08-16,125,124,2461.74,307716.91
PO0006773,S010,P0021,WH03,2025-08-07,2025-08-13,2025-08-13,189,185,668.33,126315.31
PO0006774,S006,P0025,WH01,2025-08-07,2025-08-13,2025-08-15,129,127,1504.37,194063.44
PO0006775,S002,P0027,WH05,2025-08-07,2025-08-16,2025-08-19,138,131,525.56,72527.03
PO0006776,S004,P0029,WH03,2025-08-07,2025-08-15,2025-08-17,293,278,3391.15,993605.98
PO0006777,S009,P0035,WH03,2025-08-07,2025-08-14,2025-08-14,191,183,1554.27,296866.17
PO0006778,S008,P0038,WH04,2025-08-07,2025-08-10,2025-08-10,118,110,1718.17,202743.49
PO0006779,S010,P0008,WH05,2025-08-08,2025-08-18,2025-08-18,104,100,815.43,84805.11
PO0006780,S010,P0009,WH05,2025-08-08,2025-08-17,2025-08-19,58,57,2406.86,139598.05
PO0006781,S011,P0017,WH02,2025-08-08,2025-08-13,2025-08-13,402,385,882.5,354766.39
PO0006782,S008,P0019,WH01,2025-08-08,2025-08-11,2025-08-11,219,205,1949.19,426873.56
PO0006783,S009,P0022,WH03,2025-08-08,2025-08-16,2025-08-16,80,75,459.01,36720.94
PO0006784,S006,P0023,WH02,2025-08-08,2025-08-16,2025-08-18,124,122,708.05,87798.18
PO0006785,S002,P0027,WH05,2025-08-08,2025-08-15,2025-08-15,160,153,562.14,89941.78
PO0006786,S009,P0002,WH02,2025-08-09,2025-08-17,2025-08-17,219,213,761.76,166824.56
PO0006787,S006,P0003,WH03,2025-08-09,2025-08-15,2025-08-18,188,185,888.68,167072.27
PO0006788,S008,P0004,WH01,2025-08-09,2025-08-13,2025-08-16,174,167,1548.32,269407.09
PO0006789,S011,P0006,WH04,2025-08-09,2025-08-12,2025-08-12,50,48,2903.71,145185.5
PO0006790,S006,P0023,WH02,2025-08-09,2025-08-18,2025-08-19,72,72,678.26,48834.89
PO0006791,S006,P0023,WH05,2025-08-09,2025-08-16,2025-08-16,96,95,682.2,65491.53
PO0006792,S012,P0026,WH02,2025-08-09,2025-08-17,2025-08-17,345,336,2299.83,793443.07
PO0006793,S004,P0029,WH05,2025-08-09,2025-08-17,2025-08-17,176,172,3503.18,616559.19
PO0006794,S008,P0036,WH02,2025-08-09,2025-08-13,2025-08-15,331,313,2002.78,662919.18
PO0006795,S008,P0038,WH02,2025-08-09,2025-08-12,2025-08-12,134,125,1751.49,234699.55
PO0006796,S009,P0002,WH02,2025-08-10,2025-08-19,2025-08-19,241,225,809.64,195122.74
PO0006797,S009,P0002,WH05,2025-08-10,2025-08-17,2025-08-17,228,218,797.36,181797.31
PO0006798,S008,P0004,WH02,2025-08-10,2025-08-14,2025-08-14,322,293,1590.41,512113.48
PO0006799,S004,P0015,WH04,2025-08-10,2025-08-17,2025-08-18,64,60,244.47,15646.04
PO0006800,S012,P0016,WH01,2025-08-10,2025-08-21,2025-08-21,180,175,913.6,164447.63
PO0006801,S008,P0019,WH03,2025-08-10,2025-08-13,2025-08-13,191,184,2124.19,405720.88
PO0006802,S009,P0022,WH03,2025-08-10,2025-08-18,2025-08-18,74,71,451.77,33431.22
PO0006803,S008,P0036,WH02,2025-08-10,2025-08-13,2025-08-13,329,310,2080.48,684479.0
PO0006804,S008,P0036,WH03,2025-08-10,2025-08-15,2025-08-20,257,239,2033.3,522558.96
PO0006805,S012,P0040,WH02,2025-08-10,2025-08-20,2025-08-22,50,48,752.77,37638.58
PO0006806,S009,P0002,WH05,2025-08-11,2025-08-20,2025-08-21,146,140,754.54,110162.12
PO0006807,S008,P0004,WH01,2025-08-11,2025-08-14,2025-08-14,197,183,1638.75,322833.58
PO0006808,S009,P0005,WH03,2025-08-11,2025-08-20,2025-08-21,67,65,1208.92,80997.83
PO0006809,S009,P0005,WH04,2025-08-11,2025-08-20,2025-08-20,65,59,1173.1,76251.22
PO0006810,S011,P0006,WH01,2025-08-11,2025-08-16,2025-08-21,50,48,2748.74,137437.22
PO0006811,S010,P0008,WH05,2025-08-11,2025-08-21,2025-08-21,126,125,834.19,105107.56
PO0006812,S007,P0013,WH02,2025-08-11,2025-08-16,2025-08-18,50,48,2727.49,136374.33
PO0006813,S004,P0015,WH04,2025-08-11,2025-08-15,2025-08-15,76,70,245.02,18621.53
PO0006814,S010,P0021,WH03,2025-08-11,2025-08-21,2025-08-21,212,208,668.36,141691.9
PO0006815,S010,P0021,WH04,2025-08-11,2025-08-19,2025-08-22,160,158,743.73,118997.05
PO0006816,S006,P0023,WH03,2025-08-11,2025-08-15,2025-08-15,88,87,697.2,61353.99
PO0006817,S012,P0026,WH02,2025-08-11,2025-08-22,2025-08-23,360,352,2155.82,776095.47
PO0006818,S004,P0029,WH05,2025-08-11,2025-08-18,2025-08-18,213,208,3268.62,696215.99
PO0006819,S008,P0036,WH02,2025-08-11,2025-08-15,2025-08-16,275,252,2022.72,556248.6
PO0006820,S008,P0036,WH03,2025-08-11,2025-08-16,2025-08-16,269,250,2154.76,579629.96
PO0006821,S012,P0040,WH01,2025-08-11,2025-08-23,2025-08-26,50,49,702.67,35133.71
PO0006822,S011,P0006,WH01,2025-08-12,2025-08-16,2025-08-19,50,47,2996.31,149815.32
PO0006823,S010,P0008,WH03,2025-08-12,2025-08-20,2025-08-20,186,184,780.32,145138.84
PO0006824,S011,P0017,WH05,2025-08-12,2025-08-14,2025-08-14,245,235,967.79,237108.85
PO0006825,S006,P0023,WH03,2025-08-12,2025-08-17,2025-08-17,116,116,712.11,82605.09
PO0006826,S006,P0023,WH05,2025-08-12,2025-08-21,2025-08-21,77,77,691.92,53278.2
PO0006827,S002,P0027,WH05,2025-08-12,2025-08-17,2025-08-17,172,161,559.77,96280.58
PO0006828,S004,P0029,WH03,2025-08-12,2025-08-19,2025-08-19,341,317,3390.87,1156288.26
PO0006829,S009,P0030,WH05,2025-08-12,2025-08-20,2025-08-22,146,133,2553.63,372830.07
PO0006830,S012,P0040,WH01,2025-08-12,2025-08-22,2025-08-22,50,49,761.76,38088.19
PO0006831,S009,P0002,WH05,2025-08-13,2025-08-24,2025-08-24,254,245,797.26,202504.84
PO0006832,S009,P0005,WH02,2025-08-13,2025-08-23,2025-08-24,96,91,1258.43,120809.72
PO0006833,S010,P0008,WH05,2025-08-13,2025-08-19,2025-08-20,123,122,821.21,101008.23
PO0006834,S007,P0013,WH02,2025-08-13,2025-08-18,2025-08-18,75,70,2633.89,197541.69
PO0006835,S010,P0014,WH01,2025-08-13,2025-08-22,2025-08-22,154,152,2040.43,314225.91
PO0006836,S012,P0016,WH03,2025-08-13,2025-08-23,2025-08-23,387,378,900.26,348401.73
PO0006837,S006,P0020,WH05,2025-08-13,2025-08-19,2025-08-22,168,167,2440.11,409938.65
PO0006838,S009,P0022,WH03,2025-08-13,2025-08-22,2025-08-25,68,64,442.85,30113.51
PO0006839,S006,P0023,WH02,2025-08-13,2025-08-19,2025-08-22,90,90,730.39,65735.18
PO0006840,S006,P0023,WH03,2025-08-13,2025-08-19,2025-08-19,103,103,712.87,73425.39
PO0006841,S002,P0027,WH05,2025-08-13,2025-08-21,2025-08-23,179,168,573.58,102670.45
PO0006842,S004,P0029,WH03,2025-08-13,2025-08-18,2025-08-20,377,357,3216.02,1212439.02
PO0006843,S009,P0030,WH05,2025-08-13,2025-08-19,2025-08-19,231,216,2687.78,620876.23
PO0006844,S002,P0037,WH05,2025-08-13,2025-08-20,2025-08-20,111,102,1552.65,172344.67
PO0006845,S012,P0040,WH01,2025-08-13,2025-08-23,2025-08-23,52,52,752.45,39127.55
PO0006846,S011,P0006,WH01,2025-08-14,2025-08-16,2025-08-16,50,43,3015.56,150778.11
PO0006847,S011,P0017,WH03,2025-08-14,2025-08-18,2025-08-19,246,229,912.71,224526.28
PO0006848,S006,P0018,WH03,2025-08-14,2025-08-22,2025-08-22,69,69,1031.12,71147.27
PO0006849,S004,P0029,WH02,2025-08-14,2025-08-18,2025-08-18,374,357,3324.22,1243258.05
PO0006850,S009,P0032,WH03,2025-08-14,2025-08-23,2025-08-24,379,355,1742.32,660338.65
PO0006851,S002,P0037,WH04,2025-08-14,2025-08-20,2025-08-23,71,67,1631.13,115810.36
PO0006852,S012,P0040,WH02,2025-08-14,2025-08-22,2025-08-23,58,57,717.34,41605.47
PO0006853,S009,P0002,WH05,2025-08-15,2025-08-26,2025-08-28,189,172,765.44,144667.87
PO0006854,S012,P0016,WH01,2025-08-15,2025-08-25,2025-08-25,284,275,847.08,240571.08
PO0006855,S008,P0019,WH05,2025-08-15,2025-08-20,2025-08-20,139,130,1970.31,273873.56
PO0006856,S006,P0020,WH02,2025-08-15,2025-08-23,2025-08-24,237,234,2416.39,572685.13
PO0006857,S006,P0020,WH05,2025-08-15,2025-08-23,2025-08-24,154,153,2290.56,352746.45
PO0006858,S006,P0023,WH02,2025-08-15,2025-08-20,2025-08-25,114,112,690.1,78670.88
PO0006859,S012,P0026,WH02,2025-08-15,2025-08-29,2025-09-01,308,298,2192.53,675300.01
PO0006860,S002,P0027,WH01,2025-08-15,2025-08-22,2025-08-23,119,111,555.54,66109.18
PO0006861,S006,P0028,WH05,2025-08-15,2025-08-23,2025-08-28,174,174,3354.72,583721.62
PO0006862,S004,P0029,WH02,2025-08-15,2025-08-20,2025-08-20,297,283,3529.98,1048404.87
PO0006863,S009,P0030,WH04,2025-08-15,2025-08-24,2025-08-26,171,162,2475.94,423385.13
PO0006864,S009,P0030,WH05,2025-08-15,2025-08-24,2025-08-24,131,125,2567.62,336357.76
PO0006865,S009,P0032,WH03,2025-08-15,2025-08-22,2025-08-24,243,236,1643.42,399350.8
PO0006866,S002,P0037,WH05,2025-08-15,2025-08-26,2025-08-26,103,96,1528.92,157478.87
PO0006867,S012,P0040,WH02,2025-08-15,2025-08-25,2025-08-25,67,66,756.9,50712.11
PO0006868,S009,P0005,WH02,2025-08-16,2025-08-22,2025-08-27,100,93,1137.0,113699.62
PO0006869,S009,P0005,WH03,2025-08-16,2025-08-25,2025-08-25,94,91,1135.78,106763.53
PO0006870,S010,P0009,WH02,2025-08-16,2025-08-24,2025-08-24,93,91,2379.62,221304.47
PO0006871,S007,P0011,WH02,2025-08-16,2025-08-22,2025-08-27,143,137,652.12,93253.58
PO0006872,S010,P0021,WH04,2025-08-16,2025-08-25,2025-08-25,170,165,729.02,123932.99
PO0006873,S006,P0034,WH05,2025-08-16,2025-08-21,2025-08-23,50,49,3190.54,159526.97
PO0006874,S002,P0037,WH04,2025-08-16,2025-08-25,2025-08-28,92,85,1554.56,143019.37
PO0006875,S009,P0005,WH03,2025-08-17,2025-08-26,2025-08-26,90,87,1130.57,101751.11
PO0006876,S004,P0007,WH01,2025-08-17,2025-08-23,2025-08-26,122,119,2492.2,304048.04
PO0006877,S007,P0013,WH02,2025-08-17,2025-08-22,2025-08-22,50,50,2618.64,130931.84
PO0006878,S010,P0014,WH01,2025-08-17,2025-08-26,2025-08-29,152,150,2059.09,312982.33
PO0006879,S012,P0016,WH01,2025-08-17,2025-08-29,2025-08-31,208,201,821.88,170951.05
PO0006880,S006,P0018,WH03,2025-08-17,2025-08-23,2025-08-25,103,99,1136.08,117016.63
PO0006881,S004,P0029,WH02,2025-08-17,2025-08-24,2025-08-24,333,319,3354.87,1117172.58
PO0006882,S009,P0001,WH02,2025-08-18,2025-08-25,2025-08-25,152,144,1453.83,220981.83
PO0006883,S009,P0005,WH03,2025-08-18,2025-08-26,2025-08-26,67,62,1202.7,80580.84
PO0006884,S004,P0007,WH05,2025-08-18,2025-08-25,2025-08-26,141,136,2540.24,358173.2
PO0006885,S004,P0015,WH03,2025-08-18,2025-08-23,2025-08-23,165,159,260.04,42905.9
PO0006886,S012,P0016,WH01,2025-08-18,2025-08-28,2025-08-28,282,274,869.32,245147.7
PO0006887,S006,P0020,WH02,2025-08-18,2025-08-26,2025-08-26,269,268,2485.51,668602.66
PO0006888,S006,P0023,WH04,2025-08-18,2025-08-25,2025-08-28,65,65,692.05,44983.48
PO0006889,S002,P0027,WH01,2025-08-18,2025-08-25,2025-08-26,137,128,563.24,77163.88
PO0006890,S009,P0032,WH03,2025-08-18,2025-08-25,2025-08-25,386,358,1714.72,661880.26
PO0006891,S008,P0038,WH01,2025-08-18,2025-08-21,2025-08-23,123,118,1850.54,227616.71
PO0006892,S012,P0040,WH01,2025-08-18,2025-08-29,2025-08-29,50,49,678.95,33947.64
PO0006893,S009,P0001,WH02,2025-08-19,2025-08-27,2025-08-27,156,142,1469.71,229274.62
PO0006894,S004,P0007,WH01,2025-08-19,2025-08-25,2025-08-26,124,118,2312.68,286772.72
PO0006895,S002,P0027,WH01,2025-08-19,2025-08-26,2025-08-27,158,153,548.51,86664.34
PO0006896,S009,P0030,WH04,2025-08-19,2025-08-28,2025-08-31,134,127,2482.53,332658.67
PO0006897,S009,P0032,WH03,2025-08-19,2025-08-26,2025-08-26,213,199,1727.62,367983.18
PO0006898,S006,P0034,WH05,2025-08-19,2025-08-25,2025-08-28,50,48,2878.21,143910.54
PO0006899,S002,P0037,WH05,2025-08-19,2025-08-27,2025-08-28,98,95,1509.28,147909.14
PO0006900,S008,P0038,WH01,2025-08-19,2025-08-25,2025-08-28,91,82,1829.19,166456.0
PO0006901,S008,P0038,WH02,2025-08-19,2025-08-25,2025-08-25,229,213,1737.78,397952.45
PO0006902,S009,P0002,WH01,2025-08-20,2025-08-29,2025-08-31,221,199,768.7,169883.66
PO0006903,S006,P0003,WH02,2025-08-20,2025-08-28,2025-08-28,302,296,871.2,263103.34
PO0006904,S009,P0005,WH02,2025-08-20,2025-08-28,2025-08-29,95,90,1261.95,119885.09
PO0006905,S004,P0007,WH05,2025-08-20,2025-08-29,2025-08-31,122,114,2310.53,281884.4
PO0006906,S007,P0011,WH02,2025-08-20,2025-08-24,2025-08-29,136,135,611.81,83205.73
PO0006907,S010,P0014,WH01,2025-08-20,2025-08-29,2025-08-29,157,154,2056.17,322818.08
PO0006908,S012,P0016,WH01,2025-08-20,2025-08-28,2025-08-29,219,213,854.72,187182.62
PO0006909,S006,P0023,WH04,2025-08-20,2025-08-26,2025-08-26,87,85,722.11,62823.65
PO0006910,S002,P0027,WH01,2025-08-20,2025-08-26,2025-08-26,194,181,572.59,111082.27
PO0006911,S006,P0034,WH02,2025-08-20,2025-08-27,2025-08-27,50,50,3024.74,151237.11
PO0006912,S006,P0034,WH05,2025-08-20,2025-08-26,2025-08-26,50,50,2980.18,149009.15
PO0006913,S002,P0037,WH04,2025-08-20,2025-08-25,2025-08-26,75,70,1542.75,115705.89
PO0006914,S012,P0040,WH02,2025-08-20,2025-08-30,2025-08-31,50,49,737.58,36878.96
PO0006915,S012,P0040,WH03,2025-08-20,2025-08-29,2025-08-29,62,59,729.0,45198.29
PO0006916,S006,P0003,WH02,2025-08-21,2025-08-29,2025-08-29,275,271,956.55,263052.54
PO0006917,S006,P0003,WH05,2025-08-21,2025-08-27,2025-09-01,252,244,871.9,219719.72
