Return_ID,Order_ID,Product_ID,Customer_ID,Warehouse_ID,Return_Date,Returned_Qty,Return_Reason,Refund_Value
RET0005412,ORD00108466,P0034,C00970,WH04,2025-07-12,1,Customer Changed Mind,3495.97
RET0005413,ORD00108509,P0003,C00099,WH02,2025-07-18,1,Quality Issue,1037.25
RET0005414,ORD00108530,P0007,C00151,WH04,2025-07-25,1,Quality Issue,2956.62
RET0005415,ORD00108531,P0007,C00162,WH05,2025-07-24,2,Customer Changed Mind,5321.92
RET0005416,ORD00108547,P0011,C00525,WH01,2025-07-19,2,Damaged,1493.22
RET0005417,ORD00108572,P0016,C00092,WH01,2025-07-09,2,Quality Issue,1998.79
RET0005418,ORD00108643,P0030,C00003,WH03,2025-07-18,2,Late Delivery,6243.48
RET0005419,ORD00108670,P0035,C00406,WH05,2025-07-15,2,Quality Issue,4038.58
RET0005420,ORD00108683,P0038,C00672,WH03,2025-07-15,2,Damaged,4545.26
RET0005421,ORD00108693,P0040,C00591,WH03,2025-07-24,2,Damaged,2023.1
RET0005422,ORD00108698,P0001,C00004,WH03,2025-07-20,2,Damaged,3596.38
RET0005423,ORD00108726,P0007,C00405,WH02,2025-07-11,2,Customer Changed Mind,5735.84
RET0005424,ORD00108727,P0007,C00419,WH03,2025-07-14,1,Quality Issue,2867.92
RET0005425,ORD00108749,P0011,C00570,WH05,2025-07-11,1,Late Delivery,709.28
RET0005426,ORD00108766,P0015,C00061,WH02,2025-07-14,2,Customer Changed Mind,631.22
RET0005427,ORD00108789,P0019,C00577,WH05,2025-07-12,1,Late Delivery,2620.33
RET0005428,ORD00108794,P0020,C00145,WH05,2025-07-26,2,Wrong Product,5159.02
RET0005429,ORD00108857,P0033,C00127,WH03,2025-07-27,2,Late Delivery,5110.7
RET0005430,ORD00108873,P0036,C00878,WH05,2025-07-22,1,Customer Changed Mind,2730.07
RET0005431,ORD00108888,P0039,C00772,WH05,2025-07-25,2,Damaged,1311.52
RET0005432,ORD00108902,P0002,C00511,WH04,2025-07-23,2,Damaged,1710.81
RET0005433,ORD00108907,P0003,C00081,WH04,2025-07-22,1,Customer Changed Mind,1098.26
RET0005434,ORD00108949,P0012,C00544,WH01,2025-07-18,1,Damaged,2934.85
RET0005435,ORD00108959,P0014,C00972,WH02,2025-07-21,2,Customer Changed Mind,5268.64
RET0005436,ORD00108967,P0015,C00826,WH05,2025-07-13,1,Quality Issue,325.37
RET0005437,ORD00109020,P0026,C00628,WH04,2025-07-12,2,Wrong Product,5443.27
RET0005438,ORD00109023,P0027,C00070,WH02,2025-07-23,2,Quality Issue,1384.87
RET0005439,ORD00109024,P0027,C00929,WH03,2025-07-12,2,Late Delivery,1461.8
RET0005440,ORD00109037,P0030,C00311,WH01,2025-07-19,2,Quality Issue,6572.08
RET0005441,ORD00109040,P0030,C00439,WH04,2025-07-22,2,Quality Issue,6243.48
RET0005442,ORD00109049,P0032,C00865,WH04,2025-07-12,1,Wrong Product,1957.11
RET0005443,ORD00109055,P0033,C00375,WH05,2025-07-22,1,Wrong Product,2478.69
RET0005444,ORD00109062,P0035,C00676,WH03,2025-07-24,2,Customer Changed Mind,4251.14
RET0005445,ORD00109096,P0002,C00029,WH03,2025-07-29,2,Late Delivery,1900.9
RET0005446,ORD00109110,P0005,C00870,WH02,2025-07-15,1,Quality Issue,1650.77
RET0005447,ORD00109135,P0010,C00896,WH02,2025-07-28,2,Wrong Product,7135.6
RET0005448,ORD00109141,P0011,C00830,WH03,2025-07-18,2,Damaged,1448.42
RET0005449,ORD00109147,P0013,C00025,WH01,2025-07-25,1,Damaged,3433.57
RET0005450,ORD00109154,P0014,C00904,WH03,2025-07-20,2,Damaged,5005.21
RET0005451,ORD00109173,P0018,C00803,WH02,2025-07-24,1,Quality Issue,1366.31
RET0005452,ORD00109174,P0018,C00181,WH03,2025-07-13,1,Damaged,1325.32
RET0005453,ORD00109216,P0027,C00885,WH02,2025-07-25,1,Customer Changed Mind,730.9
RET0005454,ORD00109265,P0037,C00895,WH01,2025-07-28,1,Quality Issue,1836.09
RET0005455,ORD00109272,P0038,C00245,WH03,2025-07-21,2,Late Delivery,4545.26
RET0005456,ORD00109284,P0001,C00837,WH01,2025-07-19,1,Damaged,1798.19
RET0005457,ORD00109288,P0001,C00923,WH05,2025-07-15,2,Quality Issue,3416.56
RET0005458,ORD00109290,P0002,C00183,WH02,2025-07-28,2,Customer Changed Mind,1805.86
RET0005459,ORD00109308,P0005,C00559,WH05,2025-07-24,2,Quality Issue,3202.49
RET0005460,ORD00109322,P0008,C00364,WH05,2025-07-29,1,Quality Issue,871.81
RET0005461,ORD00109367,P0018,C00735,WH01,2025-07-28,1,Customer Changed Mind,1325.32
RET0005462,ORD00109445,P0033,C00076,WH04,2025-07-13,2,Quality Issue,5110.7
RET0005463,ORD00109448,P0034,C00111,WH03,2025-07-23,1,Quality Issue,3989.52
RET0005464,ORD00109465,P0037,C00761,WH05,2025-07-18,1,Customer Changed Mind,1836.09
RET0005465,ORD00109484,P0001,C00170,WH05,2025-07-31,1,Quality Issue,1618.37
RET0005466,ORD00109486,P0002,C00357,WH02,2025-07-22,2,Wrong Product,1615.76
RET0005467,ORD00109487,P0002,C00788,WH03,2025-07-15,1,Customer Changed Mind,950.45
RET0005468,ORD00109509,P0007,C00441,WH01,2025-07-31,1,Quality Issue,2808.79
RET0005469,ORD00109513,P0007,C00601,WH05,2025-07-29,2,Damaged,5735.84
RET0005470,ORD00109602,P0025,C00517,WH05,2025-07-30,2,Quality Issue,3036.88
RET0005471,ORD00109612,P0027,C00876,WH05,2025-07-24,2,Customer Changed Mind,1461.8
RET0005472,ORD00109614,P0028,C00011,WH02,2025-07-17,1,Quality Issue,4304.95
RET0005473,ORD00109618,P0029,C00793,WH01,2025-07-21,1,Late Delivery,4410.85
RET0005474,ORD00109675,P0040,C00024,WH04,2025-07-24,1,Quality Issue,1011.55
RET0005475,ORD00109682,P0002,C00023,WH01,2025-08-01,1,Customer Changed Mind,855.41
RET0005476,ORD00109712,P0008,C00839,WH02,2025-07-25,2,Quality Issue,1937.36
RET0005477,ORD00109732,P0012,C00068,WH02,2025-07-27,1,Quality Issue,2780.39
RET0005478,ORD00109741,P0014,C00510,WH02,2025-07-21,1,Damaged,2370.89
RET0005479,ORD00109752,P0016,C00969,WH03,2025-07-25,1,Damaged,1110.44
RET0005480,ORD00109779,P0021,C00571,WH05,2025-07-26,1,Late Delivery,840.91
RET0005481,ORD00109788,P0023,C00236,WH04,2025-07-25,2,Quality Issue,1795.02
RET0005482,ORD00109791,P0024,C00441,WH02,2025-07-15,1,Quality Issue,844.96
RET0005483,ORD00109825,P0031,C00011,WH01,2025-07-22,2,Damaged,1188.86
RET0005484,ORD00109856,P0037,C00201,WH03,2025-07-29,2,Damaged,3672.18
RET0005485,ORD00109858,P0037,C00784,WH05,2025-07-16,2,Wrong Product,3562.01
RET0005486,ORD00109928,P0011,C00019,WH05,2025-07-31,2,Wrong Product,1269.24
RET0005487,ORD00109930,P0012,C00675,WH02,2025-07-18,1,Wrong Product,2780.39
RET0005488,ORD00109946,P0015,C00066,WH03,2025-07-22,1,Quality Issue,325.37
RET0005489,ORD00110018,P0030,C00011,WH02,2025-07-23,1,Damaged,3286.04
RET0005490,ORD00110029,P0032,C00445,WH03,2025-07-30,1,Customer Changed Mind,2060.12
RET0005491,ORD00110036,P0033,C00474,WH05,2025-07-20,2,Quality Issue,4855.16
RET0005492,ORD00110037,P0034,C00761,WH01,2025-08-02,1,Customer Changed Mind,4112.91
RET0005493,ORD00110068,P0040,C00014,WH03,2025-08-01,2,Quality Issue,1921.94
RET0005494,ORD00110096,P0006,C00244,WH02,2025-07-21,1,Quality Issue,3622.89
RET0005495,ORD00110142,P0015,C00144,WH05,2025-07-30,1,Wrong Product,309.1
RET0005496,ORD00110216,P0030,C00707,WH05,2025-07-24,1,Quality Issue,3121.74
RET0005497,ORD00110224,P0032,C00187,WH05,2025-07-23,1,Late Delivery,2060.12
RET0005498,ORD00110269,P0002,C00853,WH03,2025-08-01,1,Quality Issue,950.45
RET0005499,ORD00110277,P0004,C00071,WH01,2025-08-02,2,Quality Issue,4455.4
RET0005500,ORD00110362,P0021,C00439,WH03,2025-07-18,1,Quality Issue,840.91
RET0005501,ORD00110370,P0023,C00040,WH01,2025-07-19,1,Quality Issue,897.51
RET0005502,ORD00110387,P0026,C00231,WH03,2025-07-18,1,Damaged,2721.64
RET0005503,ORD00110425,P0034,C00748,WH03,2025-08-03,2,Quality Issue,8225.82
RET0005504,ORD00110427,P0035,C00976,WH01,2025-07-26,2,Customer Changed Mind,4251.14
RET0005505,ORD00110433,P0036,C00434,WH02,2025-07-30,1,Wrong Product,2673.78
RET0005506,ORD00110436,P0036,C00693,WH05,2025-07-25,2,Damaged,5629.02
RET0005507,ORD00110441,P0037,C00393,WH05,2025-08-03,1,Quality Issue,1652.48
RET0005508,ORD00110469,P0003,C00994,WH03,2025-07-31,1,Damaged,1183.68
RET0005509,ORD00110475,P0004,C00674,WH04,2025-07-21,2,Customer Changed Mind,4321.74
RET0005510,ORD00110493,P0008,C00839,WH03,2025-07-29,1,Damaged,920.25
RET0005511,ORD00110533,P0016,C00003,WH04,2025-08-03,2,Quality Issue,1887.75
RET0005512,ORD00110551,P0020,C00423,WH03,2025-07-26,1,Damaged,2882.98
RET0005513,ORD00110557,P0021,C00791,WH04,2025-07-29,1,Damaged,798.86
RET0005514,ORD00110612,P0032,C00087,WH04,2025-07-27,2,Quality Issue,3914.23
RET0005515,ORD00110618,P0033,C00813,WH05,2025-07-19,1,Quality Issue,2478.69
RET0005516,ORD00110649,P0040,C00692,WH01,2025-08-02,1,Late Delivery,960.97
RET0005517,ORD00110667,P0003,C00149,WH04,2025-07-26,1,Quality Issue,1159.28
RET0005518,ORD00110676,P0005,C00981,WH04,2025-08-01,1,Quality Issue,1568.23
RET0005519,ORD00110679,P0006,C00776,WH02,2025-07-23,2,Quality Issue,7245.78
RET0005520,ORD00110687,P0007,C00249,WH05,2025-07-25,1,Damaged,2808.79
RET0005521,ORD00110764,P0023,C00528,WH04,2025-08-02,2,Damaged,1795.02
RET0005522,ORD00110788,P0028,C00799,WH04,2025-07-27,1,Quality Issue,4304.95
RET0005523,ORD00110800,P0031,C00097,WH01,2025-07-24,1,Damaged,660.48
RET0005524,ORD00110810,P0033,C00523,WH02,2025-08-05,2,Customer Changed Mind,4599.63
RET0005525,ORD00110815,P0034,C00279,WH02,2025-08-04,1,Quality Issue,4112.91
RET0005526,ORD00110820,P0035,C00021,WH03,2025-07-24,2,Wrong Product,3826.03
RET0005527,ORD00110831,P0037,C00781,WH04,2025-08-05,1,Quality Issue,1836.09
RET0005528,ORD00110837,P0038,C00842,WH05,2025-07-22,2,Quality Issue,4090.73
RET0005529,ORD00110867,P0004,C00079,WH05,2025-07-22,2,Late Delivery,3787.09
RET0005530,ORD00110920,P0015,C00746,WH03,2025-07-23,2,Wrong Product,650.74
RET0005531,ORD00110923,P0016,C00902,WH01,2025-07-23,1,Damaged,1054.92
RET0005532,ORD00110924,P0016,C00916,WH02,2025-08-01,2,Wrong Product,2109.84
RET0005533,ORD00110930,P0017,C00427,WH03,2025-07-29,2,Damaged,2006.69
RET0005534,ORD00110948,P0021,C00285,WH01,2025-08-07,1,Damaged,840.91
RET0005535,ORD00110976,P0026,C00490,WH04,2025-07-26,1,Wrong Product,2721.64
RET0005536,ORD00110984,P0028,C00255,WH02,2025-07-26,2,Customer Changed Mind,8179.4
RET0005537,ORD00111012,P0033,C00909,WH05,2025-08-05,1,Quality Issue,2299.82
RET0005538,ORD00111023,P0036,C00533,WH02,2025-07-26,1,Customer Changed Mind,2814.51
RET0005539,ORD00111048,P0001,C00329,WH03,2025-08-03,2,Damaged,3416.56
RET0005540,ORD00111079,P0007,C00462,WH05,2025-08-01,1,Quality Issue,2956.62
RET0005541,ORD00111117,P0015,C00902,WH03,2025-07-28,2,Late Delivery,585.67
RET0005542,ORD00111129,P0017,C00025,WH05,2025-07-27,2,Damaged,2229.66
RET0005543,ORD00111138,P0019,C00060,WH04,2025-08-03,2,Damaged,4964.83
RET0005544,ORD00111143,P0020,C00770,WH04,2025-07-31,1,Damaged,2882.98
RET0005545,ORD00111145,P0021,C00815,WH01,2025-07-26,2,Damaged,1681.82
RET0005546,ORD00111179,P0027,C00245,WH05,2025-07-22,2,Quality Issue,1492.58
RET0005547,ORD00111185,P0029,C00200,WH01,2025-08-08,2,Late Delivery,9286.0
RET0005548,ORD00111209,P0034,C00667,WH01,2025-07-30,1,Customer Changed Mind,4112.91
RET0005549,ORD00111210,P0034,C00163,WH02,2025-07-31,2,Customer Changed Mind,8225.82
RET0005550,ORD00111213,P0034,C00206,WH05,2025-08-01,1,Damaged,3701.62
RET0005551,ORD00111231,P0038,C00859,WH03,2025-07-24,1,Quality Issue,2045.37
RET0005552,ORD00111234,P0039,C00601,WH02,2025-08-05,1,Quality Issue,622.97
RET0005553,ORD00111246,P0001,C00525,WH05,2025-07-30,2,Damaged,3236.74
RET0005554,ORD00111323,P0017,C00262,WH02,2025-07-25,2,Quality Issue,2229.66
RET0005555,ORD00111378,P0028,C00179,WH02,2025-08-02,2,Customer Changed Mind,8609.9
RET0005556,ORD00111396,P0032,C00023,WH01,2025-08-06,2,Wrong Product,4120.24
RET0005557,ORD00111402,P0033,C00619,WH02,2025-08-03,2,Quality Issue,4855.16
RET0005558,ORD00111405,P0033,C00004,WH05,2025-07-31,2,Quality Issue,5110.7
RET0005559,ORD00111406,P0034,C00985,WH01,2025-07-31,2,Customer Changed Mind,7979.05
RET0005560,ORD00111408,P0034,C00313,WH03,2025-08-06,1,Quality Issue,4112.91
RET0005561,ORD00111430,P0039,C00598,WH01,2025-07-28,2,Late Delivery,1245.94
RET0005562,ORD00111465,P0006,C00179,WH02,2025-07-28,1,Damaged,3622.89
RET0005563,ORD00111510,P0015,C00399,WH04,2025-08-09,1,Quality Issue,315.61
RET0005564,ORD00111541,P0022,C00935,WH01,2025-08-10,1,Quality Issue,611.26
RET0005565,ORD00111549,P0023,C00328,WH05,2025-08-07,2,Late Delivery,1705.27
RET0005566,ORD00111550,P0024,C00787,WH01,2025-08-01,1,Quality Issue,862.75
RET0005567,ORD00111589,P0032,C00209,WH01,2025-08-08,1,Customer Changed Mind,2060.12
RET0005568,ORD00111590,P0032,C00821,WH02,2025-08-08,2,Quality Issue,3996.63
RET0005569,ORD00111604,P0035,C00139,WH03,2025-08-09,2,Quality Issue,4251.14
RET0005570,ORD00111612,P0037,C00056,WH01,2025-07-30,2,Wrong Product,3672.18
RET0005571,ORD00111654,P0005,C00961,WH03,2025-08-02,1,Quality Issue,1650.77
RET0005572,ORD00111685,P0012,C00831,WH02,2025-07-27,2,Quality Issue,5993.28
RET0005573,ORD00111698,P0014,C00245,WH05,2025-07-25,1,Damaged,2370.89
RET0005574,ORD00111714,P0018,C00601,WH01,2025-08-07,1,Wrong Product,1366.31
RET0005575,ORD00111746,P0024,C00688,WH03,2025-08-07,1,Quality Issue,844.96
RET0005576,ORD00111751,P0025,C00948,WH03,2025-08-03,1,Quality Issue,1786.4
RET0005577,ORD00111752,P0025,C00832,WH04,2025-08-05,1,Late Delivery,1786.4
RET0005578,ORD00111796,P0034,C00937,WH03,2025-08-11,2,Customer Changed Mind,7979.05
RET0005579,ORD00111805,P0036,C00130,WH03,2025-08-05,1,Wrong Product,2730.07
RET0005580,ORD00111830,P0001,C00267,WH04,2025-08-06,1,Customer Changed Mind,1528.46
RET0005581,ORD00111847,P0005,C00926,WH01,2025-07-27,2,Customer Changed Mind,3301.54
RET0005582,ORD00111895,P0015,C00981,WH03,2025-07-31,2,Damaged,618.2
RET0005583,ORD00111936,P0023,C00779,WH04,2025-08-12,2,Quality Issue,1795.02
RET0005584,ORD00111937,P0023,C00591,WH05,2025-08-06,2,Customer Changed Mind,1741.17
RET0005585,ORD00111982,P0032,C00772,WH05,2025-08-12,1,Customer Changed Mind,2060.12
RET0005586,ORD00111984,P0033,C00844,WH02,2025-08-12,1,Late Delivery,2299.82
RET0005587,ORD00112057,P0008,C00278,WH01,2025-08-06,1,Damaged,920.25
RET0005588,ORD00112066,P0010,C00362,WH01,2025-07-31,2,Quality Issue,6778.82
RET0005589,ORD00112072,P0011,C00248,WH02,2025-08-08,1,Damaged,746.61
RET0005590,ORD00112112,P0019,C00137,WH03,2025-07-29,1,Customer Changed Mind,2758.24
RET0005591,ORD00112125,P0022,C00178,WH01,2025-08-02,1,Damaged,550.13
RET0005592,ORD00112138,P0024,C00706,WH04,2025-08-07,1,Customer Changed Mind,756.02
RET0005593,ORD00112166,P0030,C00765,WH02,2025-08-09,2,Damaged,5914.87
RET0005594,ORD00112174,P0031,C00647,WH05,2025-07-29,1,Quality Issue,660.48
RET0005595,ORD00112181,P0033,C00557,WH02,2025-08-10,2,Damaged,4344.09
RET0005596,ORD00112193,P0035,C00028,WH05,2025-08-12,2,Customer Changed Mind,4251.14
RET0005597,ORD00112195,P0036,C00615,WH02,2025-08-07,1,Wrong Product,2673.78
RET0005598,ORD00112200,P0037,C00226,WH02,2025-08-13,1,Damaged,1781.01
RET0005599,ORD00112201,P0037,C00242,WH03,2025-08-06,2,Damaged,3672.18
RET0005600,ORD00112242,P0005,C00203,WH05,2025-08-14,1,Damaged,1601.25
RET0005601,ORD00112282,P0014,C00424,WH03,2025-08-01,1,Damaged,2634.32
RET0005602,ORD00112285,P0015,C00691,WH01,2025-08-05,2,Quality Issue,650.74
RET0005603,ORD00112312,P0020,C00801,WH03,2025-07-29,2,Wrong Product,5462.5
RET0005604,ORD00112325,P0023,C00940,WH01,2025-08-05,1,Wrong Product,870.58
RET0005605,ORD00112340,P0026,C00348,WH01,2025-08-02,1,Damaged,2864.88
RET0005606,ORD00112361,P0030,C00636,WH02,2025-08-08,1,Damaged,3286.04
RET0005607,ORD00112390,P0036,C00292,WH02,2025-07-29,2,Quality Issue,5629.02
RET0005608,ORD00112424,P0003,C00006,WH02,2025-08-03,1,Damaged,1220.29
RET0005609,ORD00112436,P0005,C00097,WH05,2025-08-05,1,Damaged,1601.25
RET0005610,ORD00112442,P0007,C00665,WH02,2025-08-15,1,Customer Changed Mind,2956.62
RET0005611,ORD00112452,P0009,C00119,WH02,2025-07-30,1,Quality Issue,2886.73
RET0005612,ORD00112466,P0012,C00940,WH01,2025-08-09,1,Customer Changed Mind,2934.85
RET0005613,ORD00112472,P0013,C00442,WH02,2025-08-14,2,Quality Issue,7228.56
RET0005614,ORD00112502,P0019,C00538,WH02,2025-08-06,1,Customer Changed Mind,2758.24
RET0005615,ORD00112520,P0022,C00176,WH05,2025-08-05,1,Customer Changed Mind,550.13
RET0005616,ORD00112532,P0025,C00759,WH02,2025-08-02,1,Quality Issue,1697.08
RET0005617,ORD00112533,P0025,C00160,WH03,2025-08-07,1,Damaged,1786.4
RET0005618,ORD00112540,P0026,C00175,WH05,2025-08-09,1,Wrong Product,2864.88
RET0005619,ORD00112546,P0028,C00270,WH01,2025-08-09,2,Customer Changed Mind,8609.9
RET0005620,ORD00112548,P0028,C00703,WH03,2025-08-09,1,Quality Issue,4304.95
RET0005621,ORD00112568,P0032,C00844,WH04,2025-08-12,1,Damaged,1854.11
RET0005622,ORD00112569,P0032,C00166,WH05,2025-08-02,2,Quality Issue,4120.24
RET0005623,ORD00112622,P0003,C00761,WH03,2025-08-07,2,Customer Changed Mind,2074.49
RET0005624,ORD00112623,P0003,C00352,WH04,2025-08-11,1,Customer Changed Mind,1098.26
RET0005625,ORD00112628,P0004,C00665,WH04,2025-08-15,2,Quality Issue,4321.74
RET0005626,ORD00112642,P0007,C00147,WH04,2025-07-31,1,Customer Changed Mind,2956.62
RET0005627,ORD00112649,P0009,C00460,WH01,2025-08-08,2,Customer Changed Mind,5452.72
RET0005628,ORD00112668,P0013,C00940,WH02,2025-08-02,1,Customer Changed Mind,3505.85
RET0005629,ORD00112676,P0014,C00031,WH05,2025-08-08,2,Quality Issue,5005.21
RET0005630,ORD00112677,P0015,C00521,WH01,2025-08-15,1,Quality Issue,325.37
RET0005631,ORD00112686,P0016,C00156,WH05,2025-08-11,2,Damaged,1998.79
RET0005632,ORD00112719,P0023,C00555,WH03,2025-08-16,1,Quality Issue,897.51
RET0005633,ORD00112721,P0023,C00681,WH05,2025-08-06,1,Damaged,852.63
RET0005634,ORD00112740,P0027,C00351,WH05,2025-07-30,1,Quality Issue,653.96
RET0005635,ORD00112750,P0029,C00468,WH05,2025-07-30,1,Quality Issue,4410.85
RET0005636,ORD00112768,P0033,C00955,WH04,2025-08-15,1,Customer Changed Mind,2172.05
RET0005637,ORD00112787,P0037,C00865,WH04,2025-08-14,1,Quality Issue,1781.01
RET0005638,ORD00112791,P0038,C00543,WH03,2025-08-16,2,Customer Changed Mind,4545.26
RET0005639,ORD00112808,P0002,C00927,WH02,2025-08-05,2,Quality Issue,1805.86
RET0005640,ORD00112895,P0020,C00295,WH03,2025-08-06,2,Damaged,5462.5
RET0005641,ORD00112926,P0027,C00396,WH01,2025-08-14,2,Damaged,1384.87
RET0005642,ORD00112933,P0028,C00112,WH03,2025-08-15,1,Customer Changed Mind,3874.46
RET0005643,ORD00112954,P0032,C00463,WH04,2025-08-16,1,Customer Changed Mind,2060.12
RET0005644,ORD00112969,P0036,C00626,WH03,2025-08-02,1,Damaged,2814.51
RET0005645,ORD00112971,P0036,C00684,WH05,2025-08-07,1,Customer Changed Mind,2730.07
RET0005646,ORD00113026,P0008,C00198,WH02,2025-08-17,1,Quality Issue,968.68
RET0005647,ORD00113029,P0008,C00445,WH05,2025-08-17,2,Damaged,1743.62
RET0005648,ORD00113050,P0013,C00497,WH01,2025-08-05,1,Quality Issue,3505.85
RET0005649,ORD00113067,P0016,C00246,WH03,2025-08-18,1,Damaged,999.4
RET0005650,ORD00113073,P0017,C00969,WH04,2025-08-07,2,Quality Issue,2162.77
RET0005651,ORD00113145,P0032,C00423,WH01,2025-08-03,1,Wrong Product,1957.11
RET0005652,ORD00113149,P0032,C00154,WH05,2025-08-05,1,Damaged,1751.1
RET0005653,ORD00113154,P0033,C00161,WH05,2025-08-07,1,Damaged,2299.82
RET0005654,ORD00113155,P0034,C00712,WH01,2025-08-15,1,Damaged,4112.91
RET0005655,ORD00113216,P0006,C00526,WH03,2025-08-05,1,Quality Issue,3514.2
RET0005656,ORD00113238,P0011,C00100,WH01,2025-08-16,1,Quality Issue,709.28
RET0005657,ORD00113243,P0012,C00891,WH01,2025-08-15,2,Wrong Product,6178.64
RET0005658,ORD00113282,P0020,C00788,WH04,2025-08-11,1,Customer Changed Mind,3034.72
RET0005659,ORD00113326,P0029,C00121,WH05,2025-08-14,2,Quality Issue,8357.4
RET0005660,ORD00113424,P0010,C00308,WH02,2025-08-11,1,Customer Changed Mind,3567.8
RET0005661,ORD00113446,P0014,C00546,WH04,2025-08-10,1,Damaged,2634.32
RET0005662,ORD00113449,P0015,C00627,WH02,2025-08-14,1,Quality Issue,325.37
RET0005663,ORD00113458,P0017,C00392,WH01,2025-08-14,2,Damaged,2162.77
RET0005664,ORD00113467,P0018,C00282,WH05,2025-08-12,2,Quality Issue,2650.64
RET0005665,ORD00113475,P0020,C00213,WH03,2025-08-09,2,Quality Issue,5462.5
RET0005666,ORD00113480,P0021,C00232,WH03,2025-08-08,1,Customer Changed Mind,840.91
RET0005667,ORD00113535,P0032,C00539,WH03,2025-08-12,1,Quality Issue,2060.12
RET0005668,ORD00113546,P0034,C00919,WH04,2025-08-10,1,Wrong Product,4112.91
RET0005669,ORD00113552,P0035,C00859,WH05,2025-08-11,2,Customer Changed Mind,4038.58
RET0005670,ORD00113558,P0037,C00072,WH01,2025-08-15,2,Wrong Product,3488.57
RET0005671,ORD00113594,P0004,C00418,WH03,2025-08-05,2,Customer Changed Mind,4009.86
RET0005672,ORD00113625,P0011,C00889,WH01,2025-08-05,2,Wrong Product,1343.9
RET0005673,ORD00113659,P0017,C00458,WH05,2025-08-14,1,Damaged,1114.83
RET0005674,ORD00113665,P0019,C00979,WH01,2025-08-15,1,Damaged,2620.33
RET0005675,ORD00113693,P0024,C00110,WH04,2025-08-21,1,Damaged,862.75
RET0005676,ORD00113756,P0037,C00604,WH02,2025-08-12,1,Wrong Product,1836.09
RET0005677,ORD00113768,P0039,C00320,WH04,2025-08-05,1,Quality Issue,655.76
RET0005678,ORD00113813,P0008,C00349,WH04,2025-08-09,2,Damaged,1879.24
RET0005679,ORD00113846,P0015,C00153,WH03,2025-08-15,2,Customer Changed Mind,618.2
RET0005680,ORD00113852,P0016,C00875,WH04,2025-08-15,2,Damaged,2220.88
RET0005681,ORD00113869,P0020,C00439,WH02,2025-08-09,2,Wrong Product,5765.97
RET0005682,ORD00113880,P0022,C00562,WH04,2025-08-15,2,Damaged,1222.52
RET0005683,ORD00113896,P0025,C00226,WH05,2025-08-05,1,Quality Issue,1786.4
RET0005684,ORD00113946,P0036,C00442,WH02,2025-08-13,1,Damaged,2730.07
RET0005685,ORD00114003,P0008,C00880,WH01,2025-08-11,1,Damaged,939.62
RET0005686,ORD00114013,P0010,C00311,WH01,2025-08-22,2,Quality Issue,6778.82
RET0005687,ORD00114035,P0014,C00801,WH03,2025-08-17,1,Quality Issue,2634.32
RET0005688,ORD00114037,P0014,C00957,WH05,2025-08-15,1,Quality Issue,2502.6
RET0005689,ORD00114040,P0015,C00889,WH03,2025-08-22,2,Customer Changed Mind,631.22
RET0005690,ORD00114048,P0017,C00122,WH01,2025-08-06,1,Wrong Product,1081.39
RET0005691,ORD00114065,P0020,C00450,WH03,2025-08-14,2,Damaged,5887.36
RET0005692,ORD00114096,P0026,C00997,WH04,2025-08-19,2,Quality Issue,5156.78
RET0005693,ORD00114116,P0030,C00556,WH04,2025-08-09,1,Damaged,3121.74
RET0005694,ORD00114149,P0037,C00210,WH04,2025-08-15,2,Wrong Product,3488.57
RET0005695,ORD00114158,P0039,C00511,WH03,2025-08-18,1,Customer Changed Mind,590.18
RET0005696,ORD00114190,P0006,C00402,WH02,2025-08-23,1,Quality Issue,3260.6
RET0005697,ORD00114207,P0009,C00938,WH04,2025-08-11,2,Quality Issue,6414.96
RET0005698,ORD00114225,P0013,C00673,WH03,2025-08-11,2,Wrong Product,7011.7
RET0005699,ORD00114237,P0015,C00604,WH05,2025-08-17,1,Wrong Product,309.1
RET0005700,ORD00114242,P0016,C00194,WH05,2025-08-17,2,Quality Issue,2154.25
RET0005701,ORD00114245,P0017,C00987,WH03,2025-08-17,1,Wrong Product,1059.09
RET0005702,ORD00114254,P0019,C00022,WH02,2025-08-09,2,Quality Issue,5240.66
